Country,Country Code,Gold,Silver,Bronze,Total,Year,Host_City,Host_Country,GDP,Latitude Hemisphere,Longitude Hemisphere,Distance From Tokyo 1964,Distance From Mexico City 1968,Distance From Munich 1972,Distance From Montreal 1976,Distance From Moscow 1980,Distance From Los Angeles 1984,Distance From Seoul 1988,Distance From Barcelona 1992,Distance From Atlanta 1996,Distance From Sydney 2000,Distance From Athens 2004,Distance From Beijing 2008,Distance From London 2012,Distance From Rio de Janeiro 2016,Distance From Tokyo 2020,Population,Life Expectancy
Denmark,DNK,2,4,3,9,2012,London,GBR,327149000000.0,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,5591572.0,80.05121951
Argentina,ARG,1,1,2,4,2012,London,GBR,545982000000.0,South,West,11979.01152,4384.369678,7015.770065,5707.86309,8266.251627,5802.97869,11379.30611,6344.970262,5013.546431,11533.28485,6837.56043,10951.96318,6877.436486,1303.080956,11979.01152,41733271.0,75.598
Venezuela,VEN,1,0,0,1,2012,London,GBR,381286000000.0,North,West,11393.90381,1880.336481,5001.499562,2478.228765,6472.067202,3263.545939,10704.02322,4322.067839,1888.620258,12274.09993,5262.688568,10180.21662,4605.444286,2623.070951,11393.90381,29360827.0,73.037
Gabon,GAB,0,1,0,1,2012,London,GBR,17170465294.0,North,East,7527.334088,6059.219306,3306.837045,5585.808509,4106.000009,7341.773566,6893.160224,2864.934178,5611.485265,8100.149353,2689.927916,6437.883998,3563.036956,3278.514477,7527.334088,1749677.0,62.924
Thailand,THA,0,2,2,4,2012,London,GBR,397558000000.0,North,East,2639.858405,10894.46673,5403.220327,9853.859942,4495.759578,12016.64593,2181.014183,5694.182572,10180.8894,4288.053365,4513.761544,1999.226818,6071.491062,8225.412151,2639.858405,67835969.0,74.992
Armenia,ARM,0,1,1,2,2012,London,GBR,10619320049.0,North,East,5214.490326,7961.875734,1871.185441,6556.044561,1125.260362,8885.04204,4491.701293,2302.565068,7040.666552,7753.556298,1151.612601,3925.377452,2543.617705,6458.829748,5214.490326,2884239.0,73.82
Finland,FIN,0,2,1,3,2012,London,GBR,258305000000.0,North,East,6482.014653,7342.902147,1107.26077,5585.00046,746.7650967,8027.166633,5760.047999,1798.184727,6245.868187,9463.102949,1559.687466,5176.841428,1497.672561,6834.621887,6482.014653,5413971.0,80.62682927
Cameroon,CMR,0,0,1,1,2012,London,GBR,29102772799.0,North,East,7348.660545,6127.096655,3080.1856,5560.694684,3855.419933,7382.937537,6706.052031,2662.023508,5628.709012,8059.947265,2442.711544,6241.863267,3360.488213,3490.276702,7348.660545,21485267.0,56.073
Estonia,EST,0,1,1,2,2012,London,GBR,23192708982.0,North,East,6494.667894,7290.647702,1039.512225,5544.152061,749.304823,7983.700543,5771.79885,1731.29871,6198.651988,9441.214208,1494.198241,5188.569733,1444.977146,6764.458204,6494.667894,1322696.0,76.32682927
Ethiopia,ETH,3,2,3,8,2012,London,GBR,43310721414.0,North,East,5825.236731,7541.375715,3071.432443,6713.587097,3204.202646,8726.251177,5190.225418,2984.306758,6919.135525,6832.509437,2133.215973,4740.553289,3598.175808,4969.84163,5825.236731,92726982.0,63.281
Australia,AUS,8,15,12,35,2012,London,GBR,1546150000000.0,South,East,4913.860856,14055.77408,9451.196419,13465.23217,8731.68456,15352.68274,5148.457275,9600.139656,13601.02612,149.5349657,8495.174416,5456.561157,10092.5908,10526.41725,4913.860856,22733465.0,82.04634146
Trinidad and Tobago,TTO,1,1,2,4,2012,London,GBR,25763220107.0,,,,,,,,,,,,,,,,,,1344814.0,72.382
France,FRA,11,11,13,35,2012,London,GBR,2683830000000.0,North,East,7556.722473,5888.888745,512.7500361,4251.284526,1978.195758,6651.180373,6830.559027,490.5927345,4836.118307,9924.52168,1383.900092,6254.959901,232.4547227,5514.953898,7556.722473,65659814.0,81.96829268
Dominican Republic,DOM,1,1,0,2,2012,London,GBR,60681537196.0,North,West,11487.2721,1612.442273,4886.808196,1904.989689,6376.817129,2870.00037,10786.56445,4229.632888,1337.705457,12581.6325,5251.812676,10249.55334,4429.438769,3188.468904,11487.2721,9930916.0,72.523
Georgia,GEO,1,2,3,6,2012,London,GBR,16488403076.0,North,East,5210.31762,7989.188838,1856.103859,6561.834163,1043.181871,8900.183338,4486.216107,2311.219648,7057.317445,7806.525428,1179.099063,3916.968587,2527.087975,6528.559336,5210.31762,3728874.0,72.097
United Kingdom,GBR,29,17,19,65,2012,London,GBR,2704020000000.0,North,West,7703.968961,5845.682904,672.7454291,4143.169369,2061.448482,6562.775491,6977.307506,698.5270459,4762.576734,10138.65589,1597.437237,6399.345926,0.0,5639.574982,7703.968961,63700215.0,80.90487805
Tunisia,TUN,2,0,1,3,2012,London,GBR,45044138549.0,North,East,7073.110304,6081.175102,807.160439,4719.165454,1980.343453,7009.948678,6355.139766,549.3528617,5163.187887,9106.520305,732.7093684,5796.335708,1165.784777,5026.626254,7073.110304,10846993.0,75.376
Bahamas,BHS,1,0,0,1,2012,London,GBR,10720500000.0,North,West,11862.7069,1262.03307,5102.498263,1413.853863,6596.803801,2325.242769,11154.14467,4477.864708,717.2687331,13117.11126,5563.622291,10606.93156,4586.923845,3795.177807,11862.7069,363581.0,72.424
Cyprus,CYP,0,1,0,1,2012,London,GBR,24978513427.0,North,East,5809.577843,7309.116542,1486.434561,5984.749585,1421.882739,8271.671294,5093.733042,1751.589299,6423.819406,8008.05527,561.2563154,4539.466353,2136.475573,5782.002294,5809.577843,1135046.0,79.812
Turkey,TUR,1,1,1,3,2012,London,GBR,880556000000.0,North,East,5854.362249,7323.680996,1288.161151,5916.970404,1126.75407,8241.393981,5132.585459,1662.950453,6396.995306,8225.602013,514.4316727,4567.836208,1956.556338,5972.752883,5854.362249,74651046.0,75.373
Cuba,CUB,5,3,7,15,2012,London,GBR,73141000000.0,North,West,12145.25931,959.7442546,5405.504836,1589.019027,6900.018534,2107.325425,11438.33193,4777.760803,745.7027539,13337.29637,5856.225524,10893.17319,4892.460575,3823.071369,12145.25931,11257112.0,78.446
Bahrain,BHR,1,0,0,1,2012,London,GBR,30749308511.0,North,East,4923.089199,8171.122054,2604.261993,7001.652212,2145.036249,9218.61909,4231.809713,2831.765174,7372.993288,6890.508291,1665.84478,3715.896697,3255.064613,6122.185202,4923.089199,1299942.0,76.342
United States,USA,46,28,30,104,2012,London,GBR,16197000000000.0,North,West,11833.78191,1869.600659,4870.776436,393.7513086,6335.992081,2286.644968,11113.64006,4324.97978,585.3087828,13461.12519,5488.563128,10549.84124,4276.178945,4712.161285,11833.78191,313877662.0,78.74146341
Croatia,HRV,3,1,2,6,2012,London,GBR,56580819624.0,North,East,6808.024556,6519.192357,284.3955443,4976.79,1372.669191,7349.161408,6082.540205,785.1876379,5518.245309,9210.445178,695.52407,5509.170636,944.3405011,5707.083121,6808.024556,4267558.0,76.92439024
Uganda,UGA,1,0,0,1,2012,London,GBR,27188667093.0,North,East,6352.026956,7293.2373,3495.969768,6667.727509,3822.208406,8544.891933,5745.464452,3283.89048,6778.799738,6904.98198,2623.993206,5325.133877,3947.281776,4418.435536,6352.026956,34558700.0,59.017
Czech Republic,CZE,4,3,4,11,2012,London,GBR,208858000000.0,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,10510785.0,78.07560976
Colombia,COL,1,3,5,9,2012,London,GBR,370921000000.0,North,West,11864.03068,1711.573173,5564.846725,2841.333395,7028.492777,3168.141186,11181.17542,4881.775916,2107.092876,12575.93558,5794.551013,10665.31692,5179.650627,2523.667877,11864.03068,46075721.0,75.882
Belarus,BLR,2,5,3,10,2012,London,GBR,65685102555.0,North,East,6256.598253,7296.41535,935.1490671,5643.896773,564.6581814,8059.243893,5530.60053,1607.224845,6248.983632,9062.64947,1119.665581,4948.72656,1500.729049,6528.100653,6256.598253,9464495.0,71.96585366
Bulgaria,BGR,0,2,1,3,2012,London,GBR,54033250329.0,North,East,6375.306752,6867.582742,746.1045184,5396.946733,1183.851472,7744.343588,5651.319682,1150.565063,5905.006345,8751.145986,336.3297301,5081.741124,1410.485748,5785.377927,6375.306752,7305888.0,74.31463415
Brazil,BRA,3,5,9,17,2012,London,GBR,2465190000000.0,South,West,10813.30687,3693.901245,5448.606277,4476.475126,6740.502771,5154.81836,10177.04931,4770.980821,3947.154167,10926.30828,5332.087331,9713.367679,5290.56266,566.3305179,10813.30687,199287292.0,74.209
China,CHN,38,31,22,91,2012,London,GBR,8532230000000.0,North,East,1307.919095,11838.94405,5742.91982,10478.68767,4442.798842,12806.04837,583.2324219,6227.332336,10959.52333,5414.624777,5065.428159,0.0,6399.345926,9710.393207,1307.919095,1350695000.0,75.013
Canada,CAN,2,5,11,18,2012,London,GBR,1828370000000.0,North,West,11761.45096,2215.276999,4754.326022,17.85869536,6197.178624,2462.817034,11038.50466,4244.864848,933.6493084,13525.33305,5424.860063,10469.8937,4136.60053,5023.162376,11761.45096,34714222.0,81.64878049
Chinese Taipei,TPE,1,0,1,2,2012,London,GBR,,,,,,,,,,,,,,,,,,,,
Ukraine,UKR,5,4,10,19,2012,London,GBR,175781000000.0,North,East,6056.209007,7382.890611,1031.840473,5788.892242,524.677622,8186.342068,5329.522555,1653.359066,6364.271004,8793.543374,953.4060461,4749.510579,1657.632371,6449.854166,6056.209007,45593342.0,70.94414634
Belgium,BEL,0,1,2,3,2012,London,GBR,496181000000.0,North,East,7465.484676,6040.287639,434.360945,4369.683402,1841.269434,6781.550401,6738.867833,639.0615885,4973.865723,9915.550018,1378.649126,6161.241147,239.8764718,5688.273316,7465.484676,11106932.0,80.38536585
Botswana,BWA,0,1,0,1,2012,London,GBR,14380004175.0,South,East,7484.083301,7443.537087,5066.621043,7334.218684,5550.492087,8828.796325,6966.243251,4719.200094,7223.050339,6890.668014,4281.620211,6632.322276,5414.701941,3754.707905,7484.083301,2039551.0,63.511
Hungary,HUN,8,3,4,15,2016,Rio de Janeiro,BRA,128471000000.0,North,East,6633.310595,6735.868911,412.0573183,5167.728171,1146.897866,7551.497706,5907.045601,1007.55419,5724.574891,9134.012281,711.9441677,5331.207495,1080.010402,5916.371169,6633.310595,9814023.0,76.06341463
Jamaica,JAM,6,3,2,11,2016,Rio de Janeiro,BRA,14077109397.0,North,West,11864.67244,1236.734863,5239.56893,1898.1793,6731.907691,2533.832026,11163.59644,4588.574072,1169.020544,12937.85528,5622.544845,10625.97286,4766.776959,3358.553399,11864.67244,2906242.0,74.175
Spain,ESP,7,4,6,17,2016,Rio de Janeiro,BRA,1232080000000.0,North,West,7819.620505,5420.702243,984.7989516,3954.379329,2462.222497,6282.117102,7098.16938,316.7736503,4442.023961,9872.403926,1480.791019,6533.068547,788.7473852,4867.835698,7819.620505,46484062.0,83.32926829
Slovakia,SVK,2,2,0,4,2016,Rio de Janeiro,BRA,89655253976.0,North,East,6747.510414,6648.953818,299.7667061,5061.32444,1217.903049,7451.260557,6021.084807,936.0593313,5627.508364,9253.71086,805.3749423,5444.554674,961.436064,5901.285218,6747.510414,5430798.0,77.16585366
France,FRA,10,18,14,42,2016,Rio de Janeiro,BRA,2471290000000.0,North,East,7556.722473,5888.888745,512.7500361,4251.284526,1978.195758,6651.180373,6830.559027,490.5927345,4836.118307,9924.52168,1383.900092,6254.959901,232.4547227,5514.953898,7556.722473,66724104.0,82.57317073
Greece,GRC,3,1,2,6,2016,Rio de Janeiro,BRA,192732000000.0,North,East,6345.328465,6810.891865,975.5308696,5434.583731,1447.592636,7740.653077,5626.014846,1191.790232,5894.536993,8541.551997,0.0,5065.428159,1597.437237,5536.760728,6345.328465,10775971.0,81.38780488
Switzerland,CHE,3,2,2,7,2016,Rio de Janeiro,BRA,695601000000.0,North,East,7266.357867,6107.655201,258.5672781,4524.212451,1752.428395,6907.624089,6540.694834,453.4240889,5082.748138,9621.005369,1079.457978,5966.725534,519.0484637,5529.126736,7266.357867,8373338.0,83.60243902
Germany,DEU,17,10,15,42,2016,Rio de Janeiro,BRA,3467500000000.0,North,East,6996.068785,6545.682423,301.1745652,4872.216869,1333.68983,7288.952903,6269.358107,965.7531077,5482.642461,9596.458151,1158.608736,5689.498045,729.0707867,6034.938596,6996.068785,82348669.0,80.9902439
Georgia,GEO,2,1,4,7,2016,Rio de Janeiro,BRA,15141758567.0,North,East,5210.31762,7989.188838,1856.103859,6561.834163,1043.181871,8900.183338,4486.216107,2311.219648,7057.317445,7806.525428,1179.099063,3916.968587,2527.087975,6528.559336,5210.31762,3727505.0,73.207
India,IND,0,1,1,2,2016,Rio de Janeiro,BRA,2294800000000.0,North,East,3450.654954,9642.938962,3830.183598,8420.785316,2865.1176,10674.39927,2765.282337,4190.254101,8826.80147,5899.440123,2998.497325,2268.419035,4502.711561,7460.785766,3450.654954,1324517250.0,68.897
Tajikistan,TJK,1,0,0,1,2016,Rio de Janeiro,BRA,6992393787.0,North,East,3890.18162,9244.587888,3179.624742,7880.674317,2069.878192,10199.18843,3168.673708,3626.677352,8352.682379,6724.741201,2458.636684,2606.871507,3848.237275,7417.389743,3890.18162,8663575.0,70.397
Sweden,SWE,2,6,3,11,2016,Rio de Janeiro,BRA,515655000000.0,North,East,6835.886355,6965.445894,840.4798442,5197.250774,1086.142946,7640.034601,6112.028674,1503.346409,5861.369457,9701.36456,1520.955875,5528.906607,1125.672413,6577.588157,6835.886355,9923085.0,82.30731707
Individual Olympic Athletes,IOA,1,0,1,2,2016,Rio de Janeiro,BRA,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,1,2,0,3,2016,Rio de Janeiro,BRA,931877000000.0,South,East,3406.248969,11355.18349,6387.855745,10554.00055,5678.433253,12574.16717,3189.364766,6566.579415,10773.73946,3108.08264,5439.40113,3194.294807,7035.269185,8248.577302,3406.248969,261556386.0,71.035
Trinidad and Tobago,TTO,0,0,1,1,2016,Rio de Janeiro,BRA,22386264807.0,,,,,,,,,,,,,,,,,,1377563.0,73.1
Finland,FIN,0,0,1,1,2016,Rio de Janeiro,BRA,240608000000.0,North,East,6482.014653,7342.902147,1107.26077,5585.00046,746.7650967,8027.166633,5760.047999,1798.184727,6245.868187,9463.102949,1559.687466,5176.841428,1497.672561,6834.621887,6482.014653,5495303.0,81.42926829
Iran,IRN,3,1,4,8,2016,Rio de Janeiro,BRA,417984000000.0,North,East,4823.938424,8287.941294,2339.062511,6961.793767,1576.846874,9257.380845,4107.946907,2713.733005,7409.591644,7254.599739,1527.219054,3554.869761,3011.220363,6543.354447,4823.938424,79563991.0,76.047
Qatar,QAT,0,1,0,1,2016,Rio de Janeiro,BRA,151732000000.0,North,East,4875.621043,8224.822891,2689.152241,7070.658298,2226.057917,9279.955293,4188.096978,2909.657046,7435.121573,6805.326209,1747.712618,3677.57752,3338.673622,6134.375157,4875.621043,2654379.0,79.868
Mexico,MEX,0,3,2,5,2016,Rio de Janeiro,BRA,1078490000000.0,North,West,13085.252,0.0,6364.498871,2223.440536,7858.834811,1463.565709,12380.98084,5737.41412,1285.687064,14148.98813,6810.891865,11838.94405,5845.682904,4215.212132,13085.252,123333379.0,74.917
Tunisia,TUN,0,0,3,3,2016,Rio de Janeiro,BRA,41801284916.0,North,East,7073.110304,6081.175102,807.160439,4719.165454,1980.343453,7009.948678,6355.139766,549.3528617,5163.187887,9106.520305,732.7093684,5796.335708,1165.784777,5026.626254,7073.110304,11303942.0,76.115
Slovenia,SVN,1,2,1,4,2016,Rio de Janeiro,BRA,44736333522.0,North,East,6879.710699,6464.243825,208.6648808,4908.681416,1414.692547,7285.447633,6154.033587,737.3979486,5456.411672,9287.48053,767.6279331,5580.099681,866.7208941,5700.065109,6879.710699,2065042.0,81.17560976
Thailand,THA,2,2,2,6,2016,Rio de Janeiro,BRA,413366000000.0,North,East,2639.858405,10894.46673,5403.220327,9853.859942,4495.759578,12016.64593,2181.014183,5694.182572,10180.8894,4288.053365,4513.761544,1999.226818,6071.491062,8225.412151,2639.858405,68971313.0,76.403
Dominican Republic,DOM,0,0,1,1,2016,Rio de Janeiro,BRA,75704720190.0,North,West,11487.2721,1612.442273,4886.808196,1904.989689,6376.817129,2870.00037,10786.56445,4229.632888,1337.705457,12581.6325,5251.812676,10249.55334,4429.438769,3188.468904,11487.2721,10397738.0,73.471
Japan,JPN,12,8,21,41,2016,Rio de Janeiro,BRA,4922540000000.0,North,East,0.0,13085.252,7045.276098,11770.5309,5749.743872,14081.24317,726.745582,7516.740596,12233.30886,4840.279356,6345.328465,1307.919095,7703.968961,10769.55288,0.0,126994511.0,83.98487805
Jordan,JOR,1,0,0,1,2016,Rio de Janeiro,BRA,39892551127.0,North,East,5692.566275,7399.643094,1736.599159,6141.197591,1650.746742,8397.039775,4983.271943,1942.89163,6548.81373,7764.589258,778.1763545,4439.407064,2374.122032,5708.824048,5692.566275,9554286.0,74.184
Denmark,DNK,2,6,7,15,2016,Rio de Janeiro,BRA,313116000000.0,North,East,7083.182967,6577.621265,503.3433966,4848.347592,1365.548789,7280.410025,6357.022542,1115.420174,5488.84764,9769.383098,1371.93215,5775.38342,731.9401851,6195.975155,7083.182967,5728010.0,80.85365854
Kazakhstan,KAZ,3,5,10,18,2016,Rio de Janeiro,BRA,137278000000.0,North,East,3880.61924,9560.663155,3267.102191,8028.405934,1877.813221,10415.53814,3160.551383,3833.499935,8584.557448,7308.24655,2773.651643,2577.824213,3895.751307,8071.032013,3880.61924,17794055.0,72.41
Czech Republic,CZE,1,2,7,10,2016,Rio de Janeiro,BRA,196272000000.0,North,East,6919.883139,6543.201481,195.3102579,4912.576129,1316.716415,7316.092586,6193.192198,888.7777768,5500.322491,9459.116375,997.4287297,5615.044697,784.3676487,5929.78558,6919.883139,10566332.0,79.02682927
South Korea,KOR,9,3,9,21,2016,Rio de Janeiro,BRA,1500110000000.0,North,East,726.745582,12380.98084,6318.972954,11047.48495,5025.941222,13364.69711,0.0,6794.252899,11517.21381,5093.35796,5626.014846,583.2324219,6977.307506,10153.1711,726.745582,51217803.0,82.27560976
Kenya,KEN,6,6,1,13,2016,Rio de Janeiro,BRA,69188755364.0,South,East,6180.346418,7534.91925,3663.960524,6913.67838,3907.068774,8790.313582,5586.393433,3483.27501,7025.59752,6658.214324,2766.641737,5180.772477,4137.111253,4600.32871,6180.346418,49051531.0,65.393
Turkey,TUR,1,3,4,8,2016,Rio de Janeiro,BRA,869693000000.0,North,East,5854.362249,7323.680996,1288.161151,5916.970404,1126.75407,8241.393981,5132.585459,1662.950453,6396.995306,8225.602013,514.4316727,4567.836208,1956.556338,5972.752883,5854.362249,79827868.0,76.86
Kosovo,XKX,1,0,0,1,2016,Rio de Janeiro,BRA,6719172017.0,,,,,,,,,,,,,,,,,,1777557.0,71.74390244
Egypt,EGY,0,0,3,3,2016,Rio de Janeiro,BRA,332442000000.0,North,East,5937.549254,7150.115523,1644.840016,5923.588067,1787.807171,8160.910325,5230.96362,1765.939261,6313.214457,7899.79732,669.8243057,4690.69353,2251.730749,5458.498004,5937.549254,94447071.0,71.482
Croatia,HRV,5,3,2,10,2016,Rio de Janeiro,BRA,51601147666.0,North,East,6808.024556,6519.192357,284.3955443,4976.79,1372.669191,7349.161408,6082.540205,785.1876379,5518.245309,9210.445178,695.52407,5509.170636,944.3405011,5707.083121,6808.024556,4174349.0,78.02195122
Lithuania,LTU,0,1,3,4,2016,Rio de Janeiro,BRA,43018087238.0,North,East,6381.32622,7207.311549,858.8296926,5535.511181,668.0283534,7955.920989,5655.533874,1543.745159,6150.070693,9188.192856,1163.042112,5073.410437,1393.769299,6509.395014,6381.32622,2868231.0,74.67073171
Colombia,COL,3,2,3,8,2016,Rio de Janeiro,BRA,282825000000.0,North,West,11864.03068,1711.573173,5564.846725,2841.333395,7028.492777,3168.141186,11181.17542,4881.775916,2107.092876,12575.93558,5794.551013,10665.31692,5179.650627,2523.667877,11864.03068,48175048.0,76.732
South Africa,ZAF,2,6,2,10,2016,Rio de Janeiro,BRA,296357000000.0,South,East,7407.288549,7598.50293,5156.713371,7484.112658,5604.115564,8983.854273,6899.294383,4824.036858,7376.785794,6745.83847,4355.817524,6575.494888,5517.89968,3896.346639,7407.288549,56207649.0,63.153
Chinese Taipei,TPE,1,0,2,3,2016,Rio de Janeiro,BRA,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,0,4,1,5,2016,Rio de Janeiro,BRA,301255000000.0,North,East,3068.928163,11003.59076,5806.321073,10095.95352,5028.173734,12181.12622,2730.079047,6028.111825,10362.38216,3728.282398,4875.754316,2642.336283,6463.396977,8094.82091,3068.928163,30684652.0,75.649
United Arab Emirates,ARE,0,0,1,1,2016,Rio de Janeiro,BRA,357045000000.0,North,East,4730.337681,8378.607233,2851.436459,7236.213596,2339.672718,9440.416213,4047.603538,3077.394819,7596.262186,6644.012629,1913.865226,3544.336769,3503.081144,6235.222111,4730.337681,9360975.0,77.47
China,CHN,26,18,26,70,2016,Rio de Janeiro,BRA,11233300000000.0,North,East,1307.919095,11838.94405,5742.91982,10478.68767,4442.798842,12806.04837,583.2324219,6227.332336,10959.52333,5414.624777,5065.428159,0.0,6399.345926,9710.393207,1307.919095,1378665000.0,76.21
Ireland,IRL,0,2,0,2,2016,Rio de Janeiro,BRA,299556000000.0,North,West,8052.048537,5591.358463,1029.328577,3827.483511,2380.123695,6261.276638,7325.311382,933.5597391,4477.958742,10484.38373,1943.408303,6746.474883,356.6840144,5627.79411,8052.048537,4755335.0,81.65365854
Norway,NOR,0,0,4,4,2016,Rio de Janeiro,BRA,368827000000.0,North,East,7244.041585,6597.650799,789.7038605,4795.701101,1495.737142,7243.423025,6519.505523,1332.100898,5475.721879,10030.82783,1674.107286,5936.572968,804.9982622,6398.772343,7244.041585,5234519.0,82.40731707
Ethiopia,ETH,1,2,5,8,2016,Rio de Janeiro,BRA,74296618481.0,North,East,5825.236731,7541.375715,3071.432443,6713.587097,3204.202646,8726.251177,5190.225418,2984.306758,6919.135525,6832.509437,2133.215973,4740.553289,3598.175808,4969.84163,5825.236731,103603461.0,65.482
